gamma,best_epoch,best_val_score,last_val_f1,last_val_f0_5,last_val_precision,last_val_roc_auc,best_threshold
2.0,1,0.6256930247205335,0.48899188876013905,0.5306841046268406,0.5626666666666666,0.5813938497448703,0.6
1.0,8,0.5506616643837006,0.13333333333333333,0.24470899470785057,0.5522388059701493,0.5668019216154598,0.75
1.5,1,0.5301178469832188,0.1701388888888889,0.2916666666654494,0.5568181818181818,0.5069957116491152,0.55
